Product name,SKU,URL,Image url,Price,Discount,Review count,Description,Tiki Now,Under Price,Benefit,Gift
LAPTOP ACER SWIFT SF314-54-38J3 NX.GXZSV.005 - Hàng chính hãng,4240090172218,https://tiki.vn/laptop-acer-swift-sf314-54-38j3-nx-gxzsv-005-hang-chinh-hang-p20848213.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/3e/60/d6/5cdea94d592b90ebe5ebb37841d84843.jpg,10.190.000 ₫,29%,0,"
MÔ TẢ CHI TIẾT
 



Hãng sản xuất                                                          Acer


Tên sản phẩm                                                      Swift SF314-54-38J3 NX.GXZSV.005 –...",No,No,No,No
Laptop HP Pavilion 14-dv0009TU 2D7A7PA (Core i5-1135G7/ 8GB DDR4 3200Mhz/ 512GB PCIe NVMe M.2 SSD/ 14 FHD IPS/ Win10 + Office) - Hàng Chính Hãng,6996681741731,https://tiki.vn/laptop-hp-pavilion-14-dv0009tu-2d7a7pa-core-i5-1135g7-8gb-ddr4-3200mhz-512gb-pcie-nvme-m-2-ssd-14-fhd-ips-win10-office-hang-chinh-hang-p81588399.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/4b/bc/73/0a70d8ac451eb969c98b5bdd8f4ad1c7.jpg,17.569.000 ₫,5%,0,"Thiết kế tinh tế, sang trọng
Laptop HP Pavilion 14-dv0009TU 2D7A7PA (Core i5-1135G7/ 8GB DDR4 3200Mhz/ 512GB PCIe NVMe M.2 SSD/ 14 FHD IPS/ Win10 + Office) - Hàng Chính Hãng với thiết kế tinh tế,...",Yes,No,Yes,No
"Laptop MSI GP65 Leopard 9SD-224VN (Core i7-9750H/ 16GB DDR4 2666MHz/ 512GB SSD PCIE/ GTX 1660Ti 6GB/ 15.6 FHD IPS 144Hz, 3ms/ Win10) - Hàng Chính Hãng",3019885068408,https://tiki.vn/laptop-msi-gp65-leopard-9sd-224vn-core-i7-9750h-16gb-ddr4-2666mhz-512gb-ssd-pcie-gtx-1660ti-6gb-15-6-fhd-ips-144hz-3ms-win10-hang-chinh-hang-p42705981.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/e2/47/03/2d891afe6619f7e1fe3f79f5f73a7b34.jpg,37.990.000 ₫,None,0,"Thiết kế đậm chất game
Laptop MSI GP65 Leopard 9SD-224VN (Core i7-9750H/ 16GB DDR4 2666MHz/ 512GB SSD PCIE/ GTX 1660Ti 6GB/ 15.6 FHD IPS 144Hz, 3ms/ Win10) - Hàng Chính Hãng được sinh ra để hướng đến...",Yes,Yes,No,No
Laptop 2018 Dell Inspiron 7370-5593SLV Quad Core i5-8250U/ 8G/256SSD/FHD/Touch - Brand New - Hàng Nhập Khẩu,3358685064334,https://tiki.vn/laptop-2018-dell-inspiron-7370-5593slv-quad-core-i5-8250u-8g-256ssd-fhd-touch-brand-new-nhap-usa-tiki-vn-da-thong-bao-off-sku-khong-co-thong-tin-loai-hang-chinh-hang-nhap-khau-ngay-05-08-2019-p11629822.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/1a/d5/b2/92058214e3f7a0458afbdb31619cd854.jpg,19.500.000 ₫,15%,0,"











Dell Inspiron 13 i7370-5593SLV-PUS

8th Generation Intel Core i5-8250U Processor (6MB Cache , up to 3.4 GHz) 
8GB 2400MHz DDR4, (1 x 8GB)
256 GB (SSD), No Optical Drive
13.3-inch FHD...",No,No,No,No
Laptop HP Pavilion Gaming 15-ec1054AX 1N1H6PA (AMD R5 4600H/8GB/128GB SSD-1TB HDD/15.6 FHD/Win 10) - Hàng Chính Hãng,4926342050229,https://tiki.vn/laptop-hp-pavilion-gaming-15-ec1054ax-1n1h6pa-amd-r5-4600h-8gb-128gb-ssd-1tb-hdd-15-6-fhd-win-10-hang-chinh-hang-p59107689.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/2c/56/a9/9754c0ca1ebc277baadee553efa02054.png,18.339.000 ₫,8%,2,"Laptop HP Pavilion Gaming 15-ec1054AX 1N1H6PA
Nếu yêu thích sự độc đáo trong thiết kế cũng như hiệu năng tốt để làm việc và giải trí với các tựa game online mình yêu thích, laptop HP Pavilion Gaming...",Yes,No,Yes,No
Laptop HP ProBook 445 G7 1A1A6PA (AMD Ryzen 5-4500U/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,1351960152292,https://tiki.vn/laptop-hp-probook-445-g7-1a1a6pa-amd-ryzen-5-4500u-8gb-ddr4-3200mhz-512gb-ssd-m-2-pcie-14-fhd-ips-win10-hang-chinh-hang-p72537338.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/a8/56/e3/83f1b1d37cecae5a46dbcee2131e0e8f.jpg,17.119.000 ₫,10%,0,"Thiết kế vỏ kim loại nguyên khối sang trọng, hiện đại
Laptop HP ProBook 445 G7 1A1A6PA có kiểu dáng bắt mắt với độ mỏng 18 mm và chỉ nặng 1.564 kg. Khung máy siêu mỏng với đường nét chắc chắn, cạnh...",Yes,Yes,No,No
Laptop Acer Swift 3 SF314-57-52GB NX.HJFSV.001 (Core i5-1035G1/ 8GB DDR4 2666MHz/ 512GB SSD M.2 PCIe/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,3327410768458,https://tiki.vn/laptop-acer-swift-3-sf314-57-52gb-nx-hjfsv-001-core-i5-1035g1-8gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-14-fhd-ips-win10-hang-chinh-hang-p45067978.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/07/c7/fd/65b2d0e20bd18e58849af8f06b21deaf.jpg,18.900.000 ₫,0%,0,"Thiết kế vỏ nhôm nguyên khối sang trọng
Laptop Acer Swift 3 SF314-57-52GB NX.HJFSV.001 được chế tạo từ chất liệu kim loại cao cấp kết hợp với các viền cắt kim cương được gia công tỉ mỉ đem lại vẻ...",No,Yes,No,Yes
"Laptop MSI GE66 Raider 10SF-483VN (Core i7-10875H/ 16GB (8GB x2) DDR4 2666MHz/ 1TB SSD PCIe G3X4/ RTX 2070 8GB GDDR6/ 15.6 FHD IPS, 240Hz/Win10) - Hàng Chính Hãng",1244553002018,https://tiki.vn/laptop-msi-ge66-raider-10sf-483vn-core-i7-10875h-16gb-8gb-x2-ddr4-2666mhz-1tb-ssd-pcie-g3x4-rtx-2070-8gb-gddr6-15-6-fhd-ips-240hz-win10-hang-chinh-hang-p77710882.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/e4/bb/5a/94bd66b238f826332c250a8465db1007.jpg,56.919.000 ₫,5%,0,"Hiệu năng xử lý tối ưu
Laptop MSI GE66 Raider 10SF-483VN được trang bị bộ vi xử lý Intel Core i7-10875H thế hệ mới nhất, bộ nhớ 16GB RAM DDR4 và ổ lưu trữ SSD tốc độ cao đem đến khả năng xử lý đa...",Yes,Yes,Yes,No
Combo Laptop AVITA LIBER V 14 màu đám mây bạc + Balo - Hàng chính hãng,4329911682928,https://tiki.vn/combo-laptop-avita-liber-v-14-mau-dam-may-bac-balo-hang-chinh-hang-p67863806.html?src=ss-organic,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,16.990.000 ₫,6%,0,"LIBER V 14"" Cloud Silver with Backpack - Intel Core i5-10210U/8GB RAM/512GB SSD
- Hệ điều hành: Windows 10 Home
- CPU: Intel Core i5-10210U
- Màn hình: Tấm nền IPS chống lóa 14 ""16: 9 Full HD (1920 x...",No,No,No,No
Combo Laptop AVITA LIBER V 14 màu thiên thần xanh + Balo - Hàng chính hãng,1091680223000,https://tiki.vn/combo-laptop-avita-liber-v-14-mau-thien-than-xanh-balo-hang-chinh-hang-p67997739.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/9b/b7/f6/caa12443dc96db71128a8d94029e33c5.jpg,16.990.000 ₫,6%,0,"LIBER V 14"" Angel Blue with Backpack - Intel Core i5-10210U/8GB RAM/512GB SSD
- Hệ điều hành: Windows 10 Home
- CPU: Intel Core i5-10210U
- Màn hình: Tấm nền IPS chống lóa 14 ""16: 9 Full HD (1920 x...",Yes,No,No,No
Laptop MSI Prestige 14 Evo A11M-089VN (Core i7-1185G7/ 16GB LPDDR4X/ 512GB PCIe NVMe Gen4x4/ 14 FHD IPS/ Win10) - Hàng Chính Hãng,2595734706024,https://tiki.vn/laptop-msi-prestige-14-evo-a11m-089vn-core-i7-1185g7-16gb-lpddr4x-512gb-pcie-nvme-gen4x4-14-fhd-ips-win10-hang-chinh-hang-p73159012.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/a5/38/1e/705f4628bd0378b08c795a8a0aa339db.jpg,28.129.000 ₫,6%,1,"Hiệu năng xử lý tối ưu
Laptop MSI Prestige 14 Evo A11M-089VN được trang bị bộ vi xử lý Intel thế hệ mới nhất, bộ nhớ RAM DDR4 và ổ lưu trữ SSD tốc độ cao đem đến khả năng xử lý đa nhiệm một cách...",Yes,Yes,Yes,No
Surface Book 2 13 Inch Core I5 Ram 8Gb Ssd 128Gb (New) - Hàng chính hãng,2952917925151,https://tiki.vn/surface-book-2-13-inch-core-i5-ram-8gb-ssd-128gb-new-hang-chinh-hang-p55657806.html?src=ss-organic,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,33.000.000 ₫,6%,0," 




Màn hình


13.5 inch




Độ phân giải


3240 x 2160, (260 PPI)




Hệ điều hành


Windows 10 Pro




CPU


Intel Core i5




Bộ nhớ


SSD 128GB




RAM


8GB




Đồ họa


GPU tích hợp đồ họa...",No,No,No,No
Laptop Asus Vivobook X515JA-EJ605T (Core i5-1035G1/ 4GB DDR4 2666MHz/ 512GB SSD M.2 PCIE G3X4/ 15.6 FHD/ Win10) - Hàng Chính Hãng,2791132468506,https://tiki.vn/laptop-asus-vivobook-x515ja-ej605t-core-i5-1035g1-4gb-ddr4-2666mhz-512gb-ssd-m-2-pcie-g3x4-15-6-fhd-win10-hang-chinh-hang-p81299889.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/b2/a9/9b/e07e4c66cee8eac22c67a9389cc7db89.jpg,14.209.000 ₫,5%,0,"Kích thước nhỏ gọn, màn hình 15.6 inch Full HD
Laptop Asus Vivobook X515JA-EJ605T (Core i5-1035G1/ 4GB DDR4 2666MHz/ 512GB SSD M.2 PCIE G3X4/ 15.6 FHD/ Win10) - Hàng Chính Hãng sở hữu thiết kế quen...",Yes,No,No,No
Laptop HP Pavilion 15-eg0071TU (2P1M7PA) ( i5-1135G7/8GB RAM/256GB SSD/15.6 FHD/Win10/Office/Vàng)_D - Hàng chính hãng,2792222554161,https://tiki.vn/laptop-hp-pavilion-15-eg0071tu-2p1m7pa-i5-1135g7-8gb-ram-256gb-ssd-15-6-fhd-win10-office-vang-_d-hang-chinh-hang-p76272014.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/1a/cf/50/b16baf096f534efeb210c2ef2a3508bf.png,16.990.000 ₫,6%,0,"CPU: Intel Core i5-1135G7 (tối đa 4.20 GHz, 8MB)
RAM: 8GB DDR4 3200MHz
Ổ cứng: 256GB SSD PCIe (M.2 2280)
VGA: Intel Iris Xe Graphics
Màn hình: 15.6 inch diagonal FHD (1920 x 1080) 60Hz, IPS,...",No,No,No,No
Laptop HP 14s-cf2043TU 1U3K6PA (Pen N6405/ 4GB/ 256GB SSD/ 14 HD/ Win10) - Hàng Chính Hãng,4760652479192,https://tiki.vn/laptop-hp-14s-cf2043tu-1u3k6pa-pen-n6405-4gb-256gb-ssd-14-hd-win10-hang-chinh-hang-p63905371.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/72/e1/4d/5315e6a4637bc998182b161e2a947479.jpg,7.679.000 ₫,5%,9,"Thiết kế nhỏ gọn tiện lợi
Laptop HP 14s-cf2043TU 1U3K6PA có kích thước nhỏ gọn siêu di động nhờ thiết kế viền mỏng và chế tác bằng chất liệu kim loại nguyên khối màu bạc đẹp mắt. Đây dường như là ưu...",Yes,Yes,Yes,No
Laptop Acer Aspire 5 A515-54-54EU NX.HN3SV.002 Core i5-10210U/ Win10 (15.6 FHD) - Hàng Chính Hãng,2082528505661,https://tiki.vn/laptop-acer-aspire-5-a515-54-54eu-nx-hn3sv-002-core-i5-10210u-win10-15-6-fhd-hang-chinh-hang-p39940256.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/e2/c6/f8/42c53999fcc2f85b7a70176faf14109b.jpg,13.990.000 ₫,13%,0,"Thiết kế sang trọng phong cách
Laptop Acer Aspire 5 A515-54-54EU NX.HN3SV.002 có lớp vỏ được chế tạo từ chất liệu nhôm cao cấp với các họa tiết phây xước đem lại vẻ ngoài cực kỳ sang trọng từ cái...",No,No,No,No
"Đế dựng dành cho Laptop, MacBoook Air/Pro, Dell XPS, Surface Laptop TOMTOC nhôm cao cấp - B4-002S - hàng chính hãng",9678950755342,https://tiki.vn/de-dung-danh-cho-laptop-macboook-air-pro-dell-xps-surface-laptop-tomtoc-nhom-cao-cap-b4-002s-hang-chinh-hang-p8601751.html?src=ss-organic,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,999.000 ₫,17%,0,"Đế tản nhiệt TOMTOC Folding Aluminum cho iPad/Macbook/Tablet/Laptop 11”- 15.6""
Tại sao mua sản phẩm này!?

Thương hiệu TOMTOC chất lượng, cao cấp
Giúp chỉnh góc nhìn chống khòm lưng và cột sống
Thiết...",No,No,No,No
LapTop Lenovo V14 IIL - 82C400W3VN | Intel Core i5 _ 1035G1 | 4GB | 256GB SSD PCIe | VGA INTEL  | 14 inch HD | FreeDos | Hàng Chính Hãng,2084606252245,https://tiki.vn/laptop-lenovo-v14-iil-82c400w3vn-intel-core-i5-_-1035g1-4gb-256gb-ssd-pcie-vga-intel-14-inch-full-hd-freedos-hang-chinh-hang-p67982880.html?src=ss-organic,https://salt.tikicdn.com/ts/upload/f3/74/46/f4c52053d220e94a047410420eaf9faf.png,13.000.000 ₫,5%,1,"Thông Số Kỹ Thuật CPU 10th Generation Intel Core i5 _ 1035G1 Processor (1.00 GHz, 6M Cache, up to 3.60 GHz)Memory 4GB DDr4 Bus 2666Mhz Onboard (1 x Slot RAM)Storage 256GB PCIe NVMe M.2 SSD (Support x...",No,No,No,No
Laptop HP Pavilion 14-dv0012TU 2D7B7PA (Core i5-1135G7/ 8GB DDR4 3200Mhz/ 512GB PCIe NVMe M.2 SSD/ 14 FHD IPS/ Win10 + Office) - Hàng Chính Hãng,5710462778481,https://tiki.vn/laptop-hp-pavilion-14-dv0012tu-2d7b7pa-core-i5-1135g7-8gb-ddr4-3200mhz-512gb-pcie-nvme-m-2-ssd-14-fhd-ips-win10-office-hang-chinh-hang-p81588405.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/ae/92/17/a92598a98bcbb547c2e80f4336a32675.jpg,17.809.000 ₫,4%,0,"Thiết kế tinh tế
Laptop HP Pavilion 14-dv0012TU 2D7B7PA (Core i5-1135G7/ 8GB DDR4 3200Mhz/ 512GB PCIe NVMe M.2 SSD/ 14 FHD IPS/ Win10 + Office) - Hàng Chính Hãng gây ấn tượng với thiết kế mỏng và...",Yes,No,Yes,No
"Laptop Acer Nitro 5 AN515-54-595D Core i5-9300H,  8GB, 512GB, NVIDIA GeForce GTX 1650 4GB, 15'6 inch Win10 - Hàng Chính Hãng",8433827763391,https://tiki.vn/laptop-acer-nitro-5-an515-54-595d-core-i5-9300h-8gb-512gb-nvidia-geforce-gtx-1650-4gb-15-6-inch-win10-hang-chinh-hang-p33574482.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/4b/0f/e5/4705f2d72d63142fadeac93e4cfdd6cb.jpg,18.790.000 ₫,26%,0,"Thông số Acer Nitro 5 AN515-54-595D



CPU
Intel Core i5-9300H 2.4GHz up to 4.1GHz 8MB


RAM
8GB DDR4 2666MHz (2x SO-DIMM socket, up to 32GB SDRAM)


Ổ cứng
512GB SSD M.2 PCIE


Card đồ họa
NVIDIA...",No,No,No,No
"Laptop Asus ROG Zephyrus G14 GA401IV-HA108T (AMD R9-4900HS/ 16GB DDR4 3200MHz/ 1TB SSD PCIE G3X4/ GTX 2060 6GB GDDR6/ 14 WQHD IPS, 60Hz/ AniMe Matrix/ Win10) - Hàng Chính Hãng",5025735269352,https://tiki.vn/laptop-asus-rog-zephyrus-g14-ga401iv-ha108t-amd-r9-4900hs-16gb-ddr4-3200mhz-1tb-ssd-pcie-g3x4-gtx-2060-6gb-gddr6-14-wqhd-ips-60hz-anime-matrix-win10-hang-chinh-hang-p81299381.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/3d/f1/8b/50bed52dcc8fa608bbb0ebd51e9918c8.jpg,40.299.000 ₫,10%,0,"
 
Trong thời gian vừa qua, ASUS ROG đang khiến các game thủ đứng ngồi không yên khi liên tục nhá hàng laptop sắp ra mắt Zephyrus G14/G15, chiếc laptop được mệnh danh là laptop gaming mạnh nhất thế...",Yes,No,No,No
Laptop HP ProBook 455 G7 1A1B1PA (AMD R7-4700U/ 8GB DDR4 3200MHz/ 512GB SSD M.2 PCIE/ 15.6 FHD IPS/ Win10) - Hàng Chính Hãng,2635046773120,https://tiki.vn/laptop-hp-probook-455-g7-1a1b1pa-amd-r7-4700u-8gb-ddr4-3200mhz-512gb-ssd-m-2-pcie-15-6-fhd-ips-win10-hang-chinh-hang-p63905369.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/03/bd/be/69e06711fd2ee4aeeda4ca8d87f443b5.jpg,20.649.000 ₫,6%,6,"Thiết kế sang trọng và phong cách
Laptop HP ProBook 455 G7 1A1B1PA sở hữu một thiết kế sang trọng, lịch lãm và bền bỉ cho mọi doanh nghiệp. Toàn bộ khung máy được chế tác gọn nhẹ với màn hình gần như...",Yes,No,Yes,No
Laptop HP 340s G7 )i5-1035G1/8GD4/512GSSD/14.0FHD/FP/WL/BT/3C41WHr/XÁM/W10SL) 36A35PA - Hàng chính hãng,4424701064023,https://tiki.vn/laptop-hp-340s-g7-i5-1035g1-8gd4-512gssd-14-0fhd-fp-wl-bt-3c41whr-xam-w10sl-36a35pa-hang-chinh-hang-p86161961.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/34/0e/57/98d08856cc2c33f08c71a2fcd594ddd4.jpg,16.690.000 ₫,7%,0,"Có thiết kế trang nhã sang trọng khi được phủ một lớp màu bạc bóng bẩy, những đường nét tinh tế cao cấp đảm bảo tính thẩm mĩ cao. Với trọng lượng chỉ 1.3kg có thể dễ dàng để  trong ba lô hay túi xách...",No,No,No,No
Laptop HP Pavilion 15-eg0008TU i3-1115G4/4GD4/256GSSD/15.6FHD/Wlac/BT5/3C41WHr/ALUp/VÀNG/W10SL/OFFICE_2D9K5PA_Hàng chính hãng,1068047558080,https://tiki.vn/laptop-hp-pavilion-15-eg0008tu-i3-1115g4-4gd4-256gssd-15-6fhd-wlac-bt5-3c41whr-alup-vang-w10sl-office_2d9k5pa_hang-chinh-hang-p85378141.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/62/fe/4a/53a21e99c396d2e0483ff2aa3570eb7e.jpg,14.050.000 ₫,3%,0,"Model: 2D9K5PACPU: Intel Core i3-1115G4 (upto 4.10GHz, 6MB)RAM: 4GB(1 x 4GB) DDR4-3200Mhz( 2 khe)Ổ cứng: 256GB PCIe NVMe M.2 SSDVGA: Intel UHD GraphicsMàn hình: 15.6 inch, FHD (1920 x 1080), IPS,...",No,No,No,No
Laptop HP 340s G7 i7-1065G7/8GD4/256GSSD/14.0FHD/FP/WL/BT/3C41WHr/XÁM/W10SL_36A36PA Hàng chính hãng,7096627375037,https://tiki.vn/laptop-hp-340s-g7-i7-1065g7-8gd4-256gssd-14-0fhd-fp-wl-bt-3c41whr-xam-w10sl_36a36pa-hang-chinh-hang-p87004942.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/78/a6/c6/204fd34e691b1edfb087739177833baf.png,19.190.000 ₫,4%,0,"Model: 36A36PA_DCPU: Intel Core i7-1065G7RAM/SSD: 8GB DDR4 /256GB SSDVGA : Intel UHD GraphicsMàn hình: 14 Inch Full HDHệ điều hành:Windows 10 HomeMàu sắc:Xám
HP là một trong những thương hiệu laptop...",No,No,No,No
"Laptop Acer Aspire 7 A715-42G-R4ST (NH.QAYSV.004) Đen (Cpu R5-5500U, Ram 8GB, Ssd 256gb Pcie, Vga 4G Gtx 1650, Win10, 15.6 inch FHD) - Hàng chính hãng",2959366243228,https://tiki.vn/laptop-acer-aspire-7-a715-42g-r4st-nh-qaysv-004-den-cpu-r5-5500u-ram-8gb-ssd-256gb-pcie-vga-4g-gtx-1650-win10-15-6-inch-fhd-hang-chinh-hang-p85272029.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/e8/52/86/be36f361f7f6362c551d3f083ceaff05.jpg,17.890.000 ₫,10%,0,"Acer Aspire 7 A715-42G-R4ST

ASPIRE 7 A715-42G-R4ST LAPTOP GAMING TỐT NHẤT PHÂN KHÚC
Aspire 7 A715-42G-R4ST tích hợp Card đồ họa NVIDIA GTX1650 4GB GDDR6 ra mắt năm 2021, là laptop đa dụng nhất....",No,No,No,Yes
Laptop HP 340s G7 i5-1035G1/4GD4/512GSSD/14.0FHD/FP/WL/BT/3C41WHr/XÁM/W10SL_2G5C3PA Hàng chính hãng,1436319866310,https://tiki.vn/laptop-hp-340s-g7-i5-1035g1-4gd4-512gssd-14-0fhd-fp-wl-bt-3c41whr-xam-w10sl_2g5c3pa-hang-chinh-hang-p85685016.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/78/a6/c6/83df1dd90f1a7a91e75267567b732444.png,15.990.000 ₫,3%,0,"Thông số kỹ thuật
CPU Intel Core i5-1035G1 1.0GHz up to 3.6GHz 6MB
RAM 4GB DDR4 2666MHz (2 KHE CẮM , UP TO 16GB)
Ổ cứng 512GB PCIe NVMe M.2 SSD
Card đồ họa Intel UHD Graphics
Màn hình 14"" FHD (1920...",No,No,No,No
Laptop Asus Vivobook D515UA-EJ082T (AMD R7-5700U/ 8GB DDR4 2666MHz/ 15.6 FHD/ Win10) - Hàng Chính Hãng,9427741786875,https://tiki.vn/laptop-asus-vivobook-d515ua-ej082t-amd-r7-5700u-8gb-ddr4-2666mhz-15-6-fhd-win10-hang-chinh-hang-p81319401.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/1d/f7/f1/747cc936ca005a36abed816085a91020.jpg,16.049.000 ₫,6%,0,"Làm việc nhanh chóng và hiệu quả
Mọi công việc của bạn sẽ đều trở nên nhanh chóng và hiệu quả hơn nhờ cấu hình mạnh mẽ của Laptop Asus Vivobook D515UA-EJ082T. Phiên bản trong bài viết trang bị bộ vi...",Yes,No,No,No
Laptop HP 348 G7 9PH23PA (Core i7-10510U/ 8GB DDR4 2666MHz/ 512GB PCIe NVMe/ AMD R530 2GB/ 14 FHD/ Win10) - Hàng Chính Hãng,1659209116471,https://tiki.vn/laptop-hp-348-g7-9ph23pa-core-i7-10510u-8gb-ddr4-2666mhz-512gb-pcie-nvme-amd-r530-2gb-14-fhd-win10-hang-chinh-hang-p49347478.html?src=ss-organic,https://salt.tikicdn.com/cache/280x280/ts/product/ca/8e/19/a821e267bc03ea2589e6cb0156e94e03.jpg,20.149.000 ₫,4%,0,"Hiệu năng mạnh mẽ, tốc độ nhanh chóng
Laptop HP 348 G7 9PH23PA (Core i7-10510U/ 8GB DDR4 2666MHz/ 512GB PCIe NVMe/ AMD R530 2GB/ 14 FHD/ Win10) là mẫu laptop giá mềm, thiết kế đẹp của HP, tập trung...",Yes,No,Yes,No
